seed,test_acc,test_loss,training_time
42,95.27633443552196,0.10348410372223173,1893.7182576656342
123,95.51251771374586,0.132390062723841,2282.4434740543365
456,95.1818611242324,0.1106081125991685,1832.5255270004272
789,95.65422768068021,0.113444236772401,1829.099024772644
101112,94.99291450165329,0.11492105679852622,2054.29549908638
