seed,test_acc,test_loss,training_time
42,87.05715635333019,0.2825098548616682,4149.6803386211395
123,89.23004251299008,0.2667365712778909,4898.082178115845
456,89.60793575814833,0.22844900829451426,4916.382081985474
789,85.07321681624941,0.2906124208654676,4751.055960416794
101112,88.9466225791214,0.2686408247266497,21694.457504034042
